6,-31.848404919107026,32,0.0,25beam,-19.40904295146421
7,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
7,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
7,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
7,-33.62097097397154,32,14.931417178137554,7by7,-20.57258258438292
7,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
7,-42.46338847298299,32,21.80140948635181,25beam,-25.778033083789797
7,-31.848404919107026,32,0.0,9beam,-19.30904295146421
7,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
7,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
7,-32.34796883902524,32,11.309932474020211,exhaustive,-20.008781303415144
8,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
8,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
8,-33.74839768173999,32,21.80140948635181,exhaustive,-20.849038609043998
8,-31.848404919107026,32,0.0,9beam,-19.30904295146421
8,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
8,-32.98389968349271,32,7.594643368591445,7by7,-20.190339810095622
8,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
8,-33.62097097397154,32,14.931417178137554,7by7,-20.57258258438292
8,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
8,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
9,-31.848404919107026,32,0.0,9beam,-19.30904295146421
9,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
9,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
9,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
9,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
9,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
9,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
9,-31.848404919107026,32,0.0,7by7,-19.509042951464213
9,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
9,-32.98389968349271,32,7.594643368591445,25beam,-20.090339810095625
10,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
10,-33.62097097397154,32,14.931417178137554,7by7,-20.57258258438292
10,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
10,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
10,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
10,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
10,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
10,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
10,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
10,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
11,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
11,-31.848404919107026,32,0.0,25beam,-19.40904295146421
11,-32.92540910821277,32,3.8140748342903534,9beam,-19.95524546492766
11,-32.98389968349271,32,7.594643368591445,25beam,-20.090339810095625
11,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
11,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
11,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
11,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
11,-31.848404919107026,32,0.0,9beam,-19.30904295146421
11,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
12,-32.98389968349271,32,7.594643368591445,7by7,-20.190339810095622
12,-32.34796883902524,32,11.309932474020211,exhaustive,-20.008781303415144
12,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
12,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
12,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
12,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
12,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
12,-32.98389968349271,32,7.594643368591445,7by7,-20.190339810095622
12,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
12,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
13,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
13,-33.74839768173999,32,21.80140948635181,exhaustive,-20.849038609043998
13,-31.848404919107026,32,0.0,7by7,-19.509042951464213
13,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
13,-32.98389968349271,32,7.594643368591445,25beam,-20.090339810095625
13,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
13,-33.62097097397154,32,14.931417178137554,7by7,-20.57258258438292
13,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
13,-42.46338847298299,32,21.80140948635181,25beam,-25.778033083789797
13,-31.848404919107026,32,0.0,7by7,-19.509042951464213
14,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
14,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
14,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
14,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
14,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
14,-42.46338847298299,32,21.80140948635181,25beam,-25.778033083789797
14,-31.848404919107026,32,0.0,25beam,-19.40904295146421
14,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
14,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
14,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
15,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
15,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
15,-33.74839768173999,32,21.80140948635181,exhaustive,-20.849038609043998
15,-31.848404919107026,32,0.0,9beam,-19.30904295146421
15,-32.92540910821277,32,3.8140748342903534,9beam,-19.95524546492766
15,-32.98389968349271,32,7.594643368591445,7by7,-20.190339810095622
15,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
15,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
15,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
15,-33.74839768173999,32,21.80140948635181,exhaustive,-20.849038609043998
16,-31.848404919107026,32,0.0,9beam,-19.30904295146421
16,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
16,-32.98389968349271,32,7.594643368591445,25beam,-20.090339810095625
16,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
16,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
16,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
16,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
16,-31.848404919107026,32,0.0,7by7,-19.509042951464213
16,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
16,-32.98389968349271,32,7.594643368591445,25beam,-20.090339810095625
17,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
17,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
17,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
17,-33.74839768173999,32,21.80140948635181,exhaustive,-20.849038609043998
17,-31.848404919107026,32,0.0,7by7,-19.509042951464213
17,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
17,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
17,-32.34796883902524,32,11.309932474020211,exhaustive,-20.008781303415144
17,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
17,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
18,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
18,-31.848404919107026,32,0.0,9beam,-19.30904295146421
18,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
18,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
18,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
18,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
18,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
18,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
18,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
18,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
19,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
19,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
19,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
19,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
19,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
19,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
19,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
19,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
19,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
19,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
20,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
20,-42.46338847298299,32,21.80140948635181,25beam,-25.778033083789797
20,-31.848404919107026,32,0.0,9beam,-19.30904295146421
20,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
20,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
20,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
20,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
20,-36.78942031594906,32,18.43494882292201,7by7,-22.47365218956943
20,-33.74839768173999,32,21.80140948635181,exhaustive,-20.849038609043998
20,-31.848404919107026,32,0.0,7by7,-19.509042951464213
21,-32.92540910821277,32,3.8140748342903534,9beam,-19.95524546492766
21,-32.98389968349271,32,7.594643368591445,25beam,-20.090339810095625
21,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
21,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
21,-36.78942031594906,32,18.43494882292201,7by7,-22.47365218956943
21,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
21,-31.848404919107026,32,0.0,7by7,-19.509042951464213
21,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
21,-32.98389968349271,32,7.594643368591445,25beam,-20.090339810095625
21,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
22,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
22,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
22,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
22,-31.848404919107026,32,0.0,25beam,-19.40904295146421
22,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
22,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
22,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
22,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
22,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
22,-42.46338847298299,32,21.80140948635181,25beam,-25.778033083789797
23,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
23,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
23,-32.98389968349271,32,7.594643368591445,7by7,-20.190339810095622
23,-32.34796883902524,32,11.309932474020211,exhaustive,-20.008781303415144
23,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
23,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
23,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
23,-31.848404919107026,32,0.0,9beam,-19.30904295146421
23,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
23,-32.98389968349271,32,7.594643368591445,7by7,-20.190339810095622
24,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
24,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
24,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
24,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
24,-31.848404919107026,32,0.0,9beam,-19.30904295146421
24,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
24,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
24,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
24,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
24,-36.78942031594906,32,18.43494882292201,7by7,-22.47365218956943
25,-42.46338847298299,32,21.80140948635181,25beam,-25.778033083789797
25,-31.848404919107026,32,0.0,7by7,-19.509042951464213
25,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
25,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
25,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
25,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
25,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
25,-33.74839768173999,32,21.80140948635181,exhaustive,-20.849038609043998
25,-31.848404919107026,32,0.0,9beam,-19.30904295146421
25,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
26,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
26,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
26,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
26,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
26,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
26,-31.848404919107026,32,0.0,25beam,-19.40904295146421
26,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
26,-32.98389968349271,32,7.594643368591445,7by7,-20.190339810095622
26,-32.34796883902524,32,11.309932474020211,exhaustive,-20.008781303415144
26,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
27,-36.78942031594906,32,18.43494882292201,7by7,-22.47365218956943
27,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
27,-31.848404919107026,32,0.0,25beam,-19.40904295146421
27,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
27,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
27,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
27,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
27,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
27,-33.74839768173999,32,21.80140948635181,exhaustive,-20.849038609043998
27,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
28,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
28,-32.98389968349271,32,7.594643368591445,7by7,-20.190339810095622
28,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
28,-33.62097097397154,32,14.931417178137554,7by7,-20.57258258438292
28,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
28,-33.74839768173999,32,21.80140948635181,exhaustive,-20.849038609043998
28,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
28,-32.92540910821277,32,3.8140748342903534,9beam,-19.95524546492766
28,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
28,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
29,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
29,-36.78942031594906,32,18.43494882292201,7by7,-22.47365218956943
29,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
29,-31.848404919107026,32,0.0,9beam,-19.30904295146421
29,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
29,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
29,-32.34796883902524,32,11.309932474020211,exhaustive,-20.008781303415144
29,-33.62097097397154,32,14.931417178137554,7by7,-20.57258258438292
29,-36.78942031594906,32,18.43494882292201,7by7,-22.47365218956943
29,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
30,-31.848404919107026,32,0.0,7by7,-19.509042951464213
30,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
30,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
30,-32.34796883902524,32,11.309932474020211,exhaustive,-20.008781303415144
30,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
30,-36.78942031594906,32,18.43494882292201,7by7,-22.47365218956943
30,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
30,-31.848404919107026,32,0.0,9beam,-19.30904295146421
30,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
30,-32.98389968349271,32,7.594643368591445,7by7,-20.190339810095622
31,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
31,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
31,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
31,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
31,-31.848404919107026,32,0.0,9beam,-19.30904295146421
31,-32.92540910821277,32,3.8140748342903534,9beam,-19.95524546492766
31,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
31,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
31,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
31,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
32,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
32,-31.848404919107026,32,0.0,9beam,-19.30904295146421
32,-32.92540910821277,32,3.8140748342903534,9beam,-19.95524546492766
32,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
32,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
32,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
32,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
32,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
32,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
32,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
33,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
33,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
33,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
33,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
33,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
33,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
33,-32.92540910821277,32,3.8140748342903534,9beam,-19.95524546492766
33,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
33,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
33,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
34,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
34,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
34,-31.848404919107026,32,0.0,7by7,-19.509042951464213
34,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
34,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
34,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
34,-33.62097097397154,32,14.931417178137554,7by7,-20.57258258438292
34,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
34,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
34,-31.848404919107026,32,0.0,25beam,-19.40904295146421
35,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
35,-32.98389968349271,32,7.594643368591445,25beam,-20.090339810095625
35,-32.34796883902524,32,11.309932474020211,exhaustive,-20.008781303415144
35,-33.62097097397154,32,14.931417178137554,exhaustive,-20.772582584382924
35,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
35,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
35,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
35,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
35,-32.98389968349271,32,7.594643368591445,25beam,-20.090339810095625
35,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
36,-33.62097097397154,32,14.931417178137554,7by7,-20.57258258438292
36,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
36,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
36,-31.848404919107026,32,0.0,25beam,-19.40904295146421
36,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
36,-32.98389968349271,32,7.594643368591445,25beam,-20.090339810095625
36,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
36,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
36,-36.78942031594906,32,18.43494882292201,25beam,-22.373652189569437
36,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
37,-31.848404919107026,32,0.0,7by7,-19.509042951464213
37,-32.92540910821277,32,3.8140748342903534,7by7,-20.15524546492766
37,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
37,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
37,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
37,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
37,-42.46338847298299,32,21.80140948635181,25beam,-25.778033083789797
37,-31.848404919107026,32,0.0,25beam,-19.40904295146421
37,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
37,-32.98389968349271,32,7.594643368591445,7by7,-20.190339810095622
38,-32.34796883902524,32,11.309932474020211,7by7,-19.80878130341514
38,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
38,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
38,-42.46338847298299,32,21.80140948635181,9beam,-25.678033083789792
38,-31.848404919107026,32,0.0,25beam,-19.40904295146421
38,-32.92540910821277,32,3.8140748342903534,25beam,-20.055245464927665
38,-32.98389968349271,32,7.594643368591445,9beam,-19.990339810095623
38,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
38,-33.62097097397154,32,14.931417178137554,7by7,-20.57258258438292
38,-36.78942031594906,32,18.43494882292201,7by7,-22.47365218956943
39,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
39,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
39,-32.92540910821277,32,3.8140748342903534,exhaustive,-20.355245464927663
39,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
39,-32.34796883902524,32,11.309932474020211,25beam,-19.708781303415144
39,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
39,-36.78942031594906,32,18.43494882292201,9beam,-22.273652189569432
39,-33.74839768173999,32,21.80140948635181,exhaustive,-20.849038609043998
39,-31.848404919107026,32,0.0,exhaustive,-19.709042951464216
39,-32.92540910821277,32,3.8140748342903534,9beam,-19.95524546492766
40,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
40,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
40,-33.62097097397154,32,14.931417178137554,9beam,-20.37258258438292
40,-34.20027808843031,32,18.43494882292201,exhaustive,-21.120166853058187
40,-42.46338847298299,32,21.80140948635181,7by7,-25.87803308378979
40,-31.848404919107026,32,0.0,25beam,-19.40904295146421
40,-32.92540910821277,32,3.8140748342903534,9beam,-19.95524546492766
40,-32.98389968349271,32,7.594643368591445,exhaustive,-20.390339810095625
40,-32.34796883902524,32,11.309932474020211,9beam,-19.608781303415142
40,-33.62097097397154,32,14.931417178137554,25beam,-20.472582584382923
